65537	4321800	2599.966000	0.629753	0.000000
65538	860672	2599.966000	0.015864	0.000000
65539	1338248	2599.966000	0.030973	0.000000
65540	4929800	2599.966000	0.298672	0.000000
65541	3175200	2599.966000	0.152166	0.000000
65542	1920800	2599.966000	0.050209	0.000000
65543	2626632	2599.966000	0.077875	0.000000
65544	2663432	2599.966000	0.082896	0.000000
65545	876488	2599.966000	0.016010	0.000000
65546	291848	2599.966000	0.003535	0.000000
65547	5352992	2599.966000	0.929547	0.000000
65548	3215648	2599.966000	0.115726	0.000000
65549	1065800	2599.966000	0.022110	0.000000
65550	4205000	2599.966000	0.641569	0.000000
65551	199712	2599.966000	0.001901	0.000000
65552	2064512	2599.966000	0.054026	0.000000
65553	658952	2599.966000	0.010829	0.000000
65554	1534752	2599.966000	0.034823	0.000000
65555	2700488	2599.966000	0.081286	0.000000
65556	528392	2599.966000	0.007190	0.000000
65557	366368	2599.966000	0.004144	0.000000
65558	2113568	2599.966000	0.056623	0.000000
65559	401408	2599.966000	0.004575	0.000000
65560	5644800	2599.966000	1.069880	0.000000
65561	4216608	2599.966000	0.178652	0.000000
65562	788768	2599.966000	0.012430	0.000000
65563	1905152	2599.966000	0.046961	0.000000
65564	1952288	2599.966000	0.072406	0.000000
65565	7605000	2599.966000	1.353114	0.000000
65566	1161288	2599.966000	0.023767	0.000000
65567	6451232	2599.966000	0.340173	0.000000
65568	2163200	2599.966000	0.054607	0.000000
65569	5005448	2599.966000	0.898339	0.000000
65570	5018112	2599.966000	0.805051	0.000000
65571	2544768	2599.966000	0.156930	0.000000
65572	768800	2599.966000	0.012655	0.000000
65573	5458208	2599.966000	0.996984	0.000000
65574	212552	2599.966000	0.001813	0.000000
65575	6537728	2599.966000	0.996234	0.000000
65576	7388168	2599.966000	1.463542	0.000000
65577	291848	2599.966000	0.004512	0.000000
65578	8096288	2599.966000	1.629815	0.000000
65579	7496192	2599.966000	1.599638	0.000000
65580	472392	2599.966000	0.006245	0.000000
65581	682112	2599.966000	0.010980	0.000000
65582	1179648	2599.966000	0.023790	0.000000
65583	5889312	2599.966000	0.730583	0.000000
65584	5132808	2599.966000	0.665377	0.000000
65585	3699200	2599.966000	0.123980	0.000000
65586	6097032	2599.966000	0.849652	0.000000
65587	2526752	2599.966000	0.077836	0.000000
65588	724808	2599.966000	0.016836	0.000000
65589	6365312	2599.966000	1.270855	0.000000
65590	184832	2599.966000	0.001879	0.000000
65591	1248200	2599.966000	0.030791	0.000000
65592	591872	2599.966000	0.008725	0.000000
65593	1260872	2599.966000	0.040394	0.000000
65594	2535752	2599.966000	0.115262	0.000000
65595	4135688	2599.966000	0.312941	0.000000
65596	1254528	2599.966000	0.025850	0.000000
65597	4645152	2599.966000	0.780681	0.000000
65598	3731912	2599.966000	0.671500	0.000000
65599	865928	2599.966000	0.016012	0.000000
65600	700928	2599.966000	0.010603	0.000000
65601	4112712	2599.966000	0.728041	0.000000
65602	5081672	2599.966000	0.708810	0.000000
65603	6465608	2599.966000	0.333427	0.000000
65604	4416392	2599.966000	0.779899	0.000000
65605	7730312	2599.966000	0.985714	0.000000
65606	1267232	2599.966000	0.029522	0.000000
65607	2072648	2599.966000	0.181917	0.000000
65608	4512008	2599.966000	0.702426	0.000000
65609	223112	2599.966000	0.002465	0.000000
65610	1267232	2599.966000	0.026827	0.000000
65611	1019592	2599.966000	0.020423	0.000000
65612	6379592	2599.966000	0.699162	0.000000
65613	5339912	2599.966000	1.033230	0.000000
65614	177608	2599.966000	0.003042	0.000000
65615	7936128	2599.966000	1.545236	0.000000
65616	941192	2599.966000	0.018251	0.000000
65617	677448	2599.966000	0.010615	0.000000
65618	2775368	2599.966000	0.107629	0.000000
65619	2341448	2599.966000	0.069322	0.000000
65620	4112712	2599.966000	0.464623	0.000000
65621	500000	2599.966000	0.006054	0.000000
65622	7372800	2599.966000	1.689441	0.000000
65623	8306888	2599.966000	2.085292	0.000000
65624	6948992	2599.966000	1.567968	0.000000
65625	793800	2599.966000	0.014256	0.000000
65626	952200	2599.966000	0.016767	0.000000
65627	326432	2599.966000	0.004162	0.000000
65628	5379200	2599.966000	1.081748	0.000000
65629	4392648	2599.966000	0.877738	0.000000
65630	7527200	2599.966000	0.773670	0.000000
65631	516128	2599.966000	0.006481	0.000000
65632	1584200	2599.966000	0.037713	0.000000
65633	228488	2599.966000	0.004339	0.000000
65634	480200	2599.966000	0.007055	0.000000
65635	247808	2599.966000	0.004492	0.000000
65636	4170272	2599.966000	0.679895	0.000000
65637	202248	2599.966000	0.003895	0.000000
65638	946688	2599.966000	0.018119	0.000000
65639	3075200	2599.966000	0.105858	0.000000
65640	3359232	2599.966000	0.472877	0.000000
65641	4476032	2599.966000	0.581904	0.000000
65642	3886472	2599.966000	0.136559	0.000000
65643	2937888	2599.966000	0.086550	0.000000
65644	793800	2599.966000	0.013980	0.000000
65645	4464072	2599.966000	0.945048	0.000000
65646	2411208	2599.966000	0.305088	0.000000
65647	627200	2599.966000	0.011258	0.000000
65648	2908872	2599.966000	0.278445	0.000000
65649	5274752	2599.966000	0.648313	0.000000
65650	613832	2599.966000	0.012464	0.000000
65651	2121800	2599.966000	0.057903	0.000000
65652	4730888	2599.966000	0.805972	0.000000
65653	3623432	2599.966000	0.422584	0.000000
65654	3953672	2599.966000	0.161586	0.000000
65655	177608	2599.966000	0.001721	0.000000
65656	326432	2599.966000	0.003342	0.000000
65657	3516552	2599.966000	0.228502	0.000000
65658	7144200	2599.966000	1.433449	0.000000
65659	6209288	2599.966000	0.719550	0.000000
65660	6537728	2599.966000	0.982995	0.000000
65661	957728	2599.966000	0.016874	0.000000
65662	5698688	2599.966000	1.068664	0.000000
65663	7589408	2599.966000	1.576431	0.000000
65664	3453192	2599.966000	0.120843	0.000000
65665	5658248	2599.966000	0.695404	0.000000
65666	3753800	2599.966000	0.311260	0.000000
65667	5793608	2599.966000	1.077953	0.000000
65668	6294152	2599.966000	0.828236	0.000000
65669	7872512	2599.966000	1.479968	0.000000
65670	1797408	2599.966000	0.045545	0.000000
65671	4681800	2599.966000	0.454497	0.000000
65672	2272712	2599.966000	0.312624	0.000000
65673	618272	2599.966000	0.010143	0.000000
65674	5445000	2599.966000	0.947441	0.000000
65675	1744712	2599.966000	0.047390	0.000000
65676	803912	2599.966000	0.013348	0.000000
65677	1260872	2599.966000	0.026439	0.000000
65678	3135008	2599.966000	0.372667	0.000000
65679	839808	2599.966000	0.015141	0.000000
65680	6494408	2599.966000	0.917122	0.000000
65681	834632	2599.966000	0.023730	0.000000
65682	855432	2599.966000	0.014611	0.000000
65683	3931208	2599.966000	0.204904	0.000000
65684	1634432	2599.966000	0.038505	0.000000
65685	5524488	2599.966000	0.471444	0.000000
65686	4228232	2599.966000	0.407550	0.000000
65687	6223392	2599.966000	0.900479	0.000000
65688	3666632	2599.966000	0.496372	0.000000
