458753	5807232	2599.988000	0.892019	0.000000
458754	2535752	2599.988000	0.079643	0.000000
458755	7357448	2599.988000	0.997878	0.000000
458756	1248200	2599.988000	0.027521	0.000000
458757	4645152	2599.988000	0.710355	0.000000
458758	5030792	2599.988000	0.848677	0.000000
458759	941192	2599.988000	0.019102	0.000000
458760	3655808	2599.988000	0.303612	0.000000
458761	8290592	2599.988000	1.274587	0.000000
458762	7589408	2599.988000	1.586377	0.000000
458763	4321800	2599.988000	0.373995	0.000000
458764	4298312	2599.988000	0.664462	0.000000
458765	5985800	2599.988000	1.183939	0.000000
458766	3155072	2599.988000	0.105592	0.000000
458767	1377800	2599.988000	0.034197	0.000000
458768	1858592	2599.988000	0.046676	0.000000
458769	6566688	2599.988000	1.192539	0.000000
458770	262088	2599.988000	0.002553	0.000000
458771	4368968	2599.988000	0.535829	0.000000
458772	7527200	2599.988000	1.146188	0.000000
458773	5930568	2599.988000	1.152728	0.000000
458774	1305728	2599.988000	0.025874	0.000000
458775	6365312	2599.988000	1.155109	0.000000
458776	5107208	2599.988000	0.837812	0.000000
458777	492032	2599.988000	0.006907	0.000000
458778	2298368	2599.988000	0.058560	0.000000
458779	729632	2599.988000	0.010701	0.000000
458780	212552	2599.988000	0.002197	0.000000
458781	3369608	2599.988000	0.343677	0.000000
458782	7888392	2599.988000	1.043762	0.000000
458783	2832200	2599.988000	0.097984	0.000000
458784	3035648	2599.988000	0.101053	0.000000
458785	3105032	2599.988000	0.282908	0.000000
458786	184832	2599.988000	0.003303	0.000000
458787	3875328	2599.988000	0.527995	0.000000
458788	4416392	2599.988000	0.662849	0.000000
458789	618272	2599.988000	0.010836	0.000000
458790	209952	2599.988000	0.002052	0.000000
458791	5445000	2599.988000	0.899574	0.000000
458792	1656200	2599.988000	0.041484	0.000000
458793	7357448	2599.988000	1.673938	0.000000
458794	316808	2599.988000	0.003725	0.000000
458795	5725728	2599.988000	0.578303	0.000000
458796	6683168	2599.988000	0.636462	0.000000
458797	2967048	2599.988000	0.316382	0.000000
458798	649800	2599.988000	0.010593	0.000000
458799	1605632	2599.988000	0.039663	0.000000
458800	1548800	2599.988000	0.035760	0.000000
458801	3830912	2599.988000	0.534373	0.000000
458802	2608328	2599.988000	0.081648	0.000000
458803	1451808	2599.988000	0.034640	0.000000
458804	3666632	2599.988000	0.184718	0.000000
458805	6436872	2599.988000	0.659216	0.000000
458806	2171528	2599.988000	0.058397	0.000000
458807	250632	2599.988000	0.002791	0.000000
458808	187272	2599.988000	0.001859	0.000000
458809	3897632	2599.988000	0.627876	0.000000
458810	5287752	2599.988000	1.399960	0.000000
458811	1161288	2599.988000	0.025493	0.000000
458812	207368	2599.988000	0.003731	0.000000
458813	8209352	2599.988000	2.220448	0.000000
458814	5671712	2599.988000	1.288309	0.000000
458815	1812608	2599.988000	0.054803	0.000000
458816	1598472	2599.988000	0.039276	0.000000
