0.0361049175,0.0723302364,0.0362639427,0.0711584091,0.0359213352,0.0623137951,0.0363767147
0.0723302364,0.0362639427,0.0711584091,0.0359213352,0.0623137951,0.0363767147,0.0613014698
0.0362639427,0.0711584091,0.0359213352,0.0623137951,0.0363767147,0.0613014698,0.0355465412
0.0711584091,0.0359213352,0.0623137951,0.0363767147,0.0613014698,0.0355465412,0.0626072884
0.0359213352,0.0623137951,0.0363767147,0.0613014698,0.0355465412,0.0626072884,0.036591053
0.0623137951,0.0363767147,0.0613014698,0.0355465412,0.0626072884,0.036591053,0.0617620945
0.0363767147,0.0613014698,0.0355465412,0.0626072884,0.036591053,0.0617620945,0.0357456207
0.0613014698,0.0355465412,0.0626072884,0.036591053,0.0617620945,0.0357456207,0.0718843937
0.0355465412,0.0626072884,0.036591053,0.0617620945,0.0357456207,0.0718843937,0.0360791683
0.0626072884,0.036591053,0.0617620945,0.0357456207,0.0718843937,0.0360791683,0.0641491413
0.036591053,0.0617620945,0.0357456207,0.0718843937,0.0360791683,0.0641491413,0.0357999802
0.0617620945,0.0357456207,0.0718843937,0.0360791683,0.0641491413,0.0357999802,0.0628311634
0.0357456207,0.0718843937,0.0360791683,0.0641491413,0.0357999802,0.0628311634,0.0363051891
0.0718843937,0.0360791683,0.0641491413,0.0357999802,0.0628311634,0.0363051891,0.0634942055
0.0360791683,0.0641491413,0.0357999802,0.0628311634,0.0363051891,0.0634942055,0.0357704163
0.0641491413,0.0357999802,0.0628311634,0.0363051891,0.0634942055,0.0357704163,0.0628345013
0.0357999802,0.0628311634,0.0363051891,0.0634942055,0.0357704163,0.0628345013,0.0365045071
0.0628311634,0.0363051891,0.0634942055,0.0357704163,0.0628345013,0.0365045071,0.0671679974
0.0363051891,0.0634942055,0.0357704163,0.0628345013,0.0365045071,0.0671679974,0.0357658863
0.0634942055,0.0357704163,0.0628345013,0.0365045071,0.0671679974,0.0357658863,0.0673537254
0.0357704163,0.0628345013,0.0365045071,0.0671679974,0.0357658863,0.0673537254,0.0363349915
0.0628345013,0.0365045071,0.0671679974,0.0357658863,0.0673537254,0.0363349915,0.0612843037
0.0365045071,0.0671679974,0.0357658863,0.0673537254,0.0363349915,0.0612843037,0.0358572006
0.0671679974,0.0357658863,0.0673537254,0.0363349915,0.0612843037,0.0358572006,0.0703709126
0.0357658863,0.0673537254,0.0363349915,0.0612843037,0.0358572006,0.0703709126,0.0366299152
0.0673537254,0.0363349915,0.0612843037,0.0358572006,0.0703709126,0.0366299152,0.061678648
0.0363349915,0.0612843037,0.0358572006,0.0703709126,0.0366299152,0.061678648,0.035667181
0.0612843037,0.0358572006,0.0703709126,0.0366299152,0.061678648,0.035667181,0.0667629242
0.0358572006,0.0703709126,0.0366299152,0.061678648,0.035667181,0.0667629242,0.0366339684
0.0703709126,0.0366299152,0.061678648,0.035667181,0.0667629242,0.0366339684,0.06179142
0.0366299152,0.061678648,0.035667181,0.0667629242,0.0366339684,0.06179142,0.0357065201
0.061678648,0.035667181,0.0667629242,0.0366339684,0.06179142,0.0357065201,0.0629160404
0.035667181,0.0667629242,0.0366339684,0.06179142,0.0357065201,0.0629160404,0.0363218784
0.0667629242,0.0366339684,0.06179142,0.0357065201,0.0629160404,0.0363218784,0.0616965294
0.0366339684,0.06179142,0.0357065201,0.0629160404,0.0363218784,0.0616965294,0.0359144211
0.06179142,0.0357065201,0.0629160404,0.0363218784,0.0616965294,0.0359144211,0.0625207424
0.0357065201,0.0629160404,0.0363218784,0.0616965294,0.0359144211,0.0625207424,0.0360584259
0.0629160404,0.0363218784,0.0616965294,0.0359144211,0.0625207424,0.0360584259,0.0698375702
0.0363218784,0.0616965294,0.0359144211,0.0625207424,0.0360584259,0.0698375702,0.035790205
0.0616965294,0.0359144211,0.0625207424,0.0360584259,0.0698375702,0.035790205,0.0626699924
0.0359144211,0.0625207424,0.0360584259,0.0698375702,0.035790205,0.0626699924,0.0365395546
0.0625207424,0.0360584259,0.0698375702,0.035790205,0.0626699924,0.0365395546,0.0614721775
0.0360584259,0.0698375702,0.035790205,0.0626699924,0.0365395546,0.0614721775,0.0357615948
0.0698375702,0.035790205,0.0626699924,0.0365395546,0.0614721775,0.0357615948,0.0624094009
0.035790205,0.0626699924,0.0365395546,0.0614721775,0.0357615948,0.0624094009,0.0361022949
0.0626699924,0.0365395546,0.0614721775,0.0357615948,0.0624094009,0.0361022949,0.0710408688
0.0365395546,0.0614721775,0.0357615948,0.0624094009,0.0361022949,0.0710408688,0.0353169441
0.0614721775,0.0357615948,0.0624094009,0.0361022949,0.0710408688,0.0353169441,0.062789917
0.0357615948,0.0624094009,0.0361022949,0.0710408688,0.0353169441,0.062789917,0.0366206169
0.0624094009,0.0361022949,0.0710408688,0.0353169441,0.062789917,0.0366206169,0.0685808659
0.0361022949,0.0710408688,0.0353169441,0.062789917,0.0366206169,0.0685808659,0.0358483791
0.0710408688,0.0353169441,0.062789917,0.0366206169,0.0685808659,0.0358483791,0.0642011166
0.0353169441,0.062789917,0.0366206169,0.0685808659,0.0358483791,0.0642011166,0.0363731384
0.062789917,0.0366206169,0.0685808659,0.0358483791,0.0642011166,0.0363731384,0.0612595081
0.0366206169,0.0685808659,0.0358483791,0.0642011166,0.0363731384,0.0612595081,0.0355088711
0.0685808659,0.0358483791,0.0642011166,0.0363731384,0.0612595081,0.0355088711,0.0624656677
0.0358483791,0.0642011166,0.0363731384,0.0612595081,0.0355088711,0.0624656677,0.0361955166
0.0642011166,0.0363731384,0.0612595081,0.0355088711,0.0624656677,0.0361955166,0.0616893768
0.0363731384,0.0612595081,0.0355088711,0.0624656677,0.0361955166,0.0616893768,0.0356640816
0.0612595081,0.0355088711,0.0624656677,0.0361955166,0.0616893768,0.0356640816,0.0627167225
0.0355088711,0.0624656677,0.0361955166,0.0616893768,0.0356640816,0.0627167225,0.0362222195
0.0624656677,0.0361955166,0.0616893768,0.0356640816,0.0627167225,0.0362222195,0.0613760948
0.0361955166,0.0616893768,0.0356640816,0.0627167225,0.0362222195,0.0613760948,0.0357761383
0.0616893768,0.0356640816,0.0627167225,0.0362222195,0.0613760948,0.0357761383,0.0624251366
0.0356640816,0.0627167225,0.0362222195,0.0613760948,0.0357761383,0.0624251366,0.0364704132
0.0627167225,0.0362222195,0.0613760948,0.0357761383,0.0624251366,0.0364704132,0.0615348816
0.0362222195,0.0613760948,0.0357761383,0.0624251366,0.0364704132,0.0615348816,0.0358057022
0.0613760948,0.0357761383,0.0624251366,0.0364704132,0.0615348816,0.0358057022,0.0670707226
0.0357761383,0.0624251366,0.0364704132,0.0615348816,0.0358057022,0.0670707226,0.0361595154
0.0624251366,0.0364704132,0.0615348816,0.0358057022,0.0670707226,0.0361595154,0.0619060993
0.0364704132,0.0615348816,0.0358057022,0.0670707226,0.0361595154,0.0619060993,0.0356531143
0.0615348816,0.0358057022,0.0670707226,0.0361595154,0.0619060993,0.0356531143,0.0719234943
0.0358057022,0.0670707226,0.0361595154,0.0619060993,0.0356531143,0.0719234943,0.0364129543
0.0670707226,0.0361595154,0.0619060993,0.0356531143,0.0719234943,0.0364129543,0.0621547699
0.0361595154,0.0619060993,0.0356531143,0.0719234943,0.0364129543,0.0621547699,0.0351850986
0.0619060993,0.0356531143,0.0719234943,0.0364129543,0.0621547699,0.0351850986,0.064494133
0.0356531143,0.0719234943,0.0364129543,0.0621547699,0.0351850986,0.064494133,0.0363223553
0.0719234943,0.0364129543,0.0621547699,0.0351850986,0.064494133,0.0363223553,0.0616588593
0.0364129543,0.0621547699,0.0351850986,0.064494133,0.0363223553,0.0616588593,0.0354537964
0.0621547699,0.0351850986,0.064494133,0.0363223553,0.0616588593,0.0354537964,0.0627975464
0.0351850986,0.064494133,0.0363223553,0.0616588593,0.0354537964,0.0627975464,0.036262989
0.064494133,0.0363223553,0.0616588593,0.0354537964,0.0627975464,0.036262989,0.0673835278
0.0363223553,0.0616588593,0.0354537964,0.0627975464,0.036262989,0.0673835278,0.0357449055
0.0616588593,0.0354537964,0.0627975464,0.036262989,0.0673835278,0.0357449055,0.0679101944
0.0354537964,0.0627975464,0.036262989,0.0673835278,0.0357449055,0.0679101944,0.0363457203
0.0627975464,0.036262989,0.0673835278,0.0357449055,0.0679101944,0.0363457203,0.0616803169
0.036262989,0.0673835278,0.0357449055,0.0679101944,0.0363457203,0.0616803169,0.0354328156
0.0673835278,0.0357449055,0.0679101944,0.0363457203,0.0616803169,0.0354328156,0.0627529621
0.0357449055,0.0679101944,0.0363457203,0.0616803169,0.0354328156,0.0627529621,0.0361051559
0.0679101944,0.0363457203,0.0616803169,0.0354328156,0.0627529621,0.0361051559,0.0651090145
0.0363457203,0.0616803169,0.0354328156,0.0627529621,0.0361051559,0.0651090145,0.0356106758
0.0616803169,0.0354328156,0.0627529621,0.0361051559,0.0651090145,0.0356106758,0.0655009747
0.0354328156,0.0627529621,0.0361051559,0.0651090145,0.0356106758,0.0655009747,0.036400795
0.0627529621,0.0361051559,0.0651090145,0.0356106758,0.0655009747,0.036400795,0.061725378
0.0361051559,0.0651090145,0.0356106758,0.0655009747,0.036400795,0.061725378,0.035790205
0.0651090145,0.0356106758,0.0655009747,0.036400795,0.061725378,0.035790205,0.0626173019
0.0356106758,0.0655009747,0.036400795,0.061725378,0.035790205,0.0626173019,0.0365576744
0.0655009747,0.036400795,0.061725378,0.035790205,0.0626173019,0.0365576744,0.0617055893
0.036400795,0.061725378,0.035790205,0.0626173019,0.0365576744,0.0617055893,0.0359272957
0.061725378,0.035790205,0.0626173019,0.0365576744,0.0617055893,0.0359272957,0.0631079674
0.035790205,0.0626173019,0.0365576744,0.0617055893,0.0359272957,0.0631079674,0.0361816883
0.0626173019,0.0365576744,0.0617055893,0.0359272957,0.0631079674,0.0361816883,0.0615375042
0.0365576744,0.0617055893,0.0359272957,0.0631079674,0.0361816883,0.0615375042,0.0357937813
0.0617055893,0.0359272957,0.0631079674,0.0361816883,0.0615375042,0.0357937813,0.0623528957
0.0359272957,0.0631079674,0.0361816883,0.0615375042,0.0357937813,0.0623528957,0.0359699726
0.0631079674,0.0361816883,0.0615375042,0.0357937813,0.0623528957,0.0359699726,0.0616314411
0.0361816883,0.0615375042,0.0357937813,0.0623528957,0.0359699726,0.0616314411,0.0360732079
0.0615375042,0.0357937813,0.0623528957,0.0359699726,0.0616314411,0.0360732079,0.0641007423
0.0357937813,0.0623528957,0.0359699726,0.0616314411,0.0360732079,0.0641007423,0.0359301567
0.0623528957,0.0359699726,0.0616314411,0.0360732079,0.0641007423,0.0359301567,0.0614426136
0.0359699726,0.0616314411,0.0360732079,0.0641007423,0.0359301567,0.0614426136,0.0357673168
0.0616314411,0.0360732079,0.0641007423,0.0359301567,0.0614426136,0.0357673168,0.0625004768
0.0360732079,0.0641007423,0.0359301567,0.0614426136,0.0357673168,0.0625004768,0.0363612175
0.0641007423,0.0359301567,0.0614426136,0.0357673168,0.0625004768,0.0363612175,0.0688896179
0.0359301567,0.0614426136,0.0357673168,0.0625004768,0.0363612175,0.0688896179,0.0358319283
0.0614426136,0.0357673168,0.0625004768,0.0363612175,0.0688896179,0.0358319283,0.0658397675
0.0357673168,0.0625004768,0.0363612175,0.0688896179,0.0358319283,0.0658397675,0.0366299152
0.0625004768,0.0363612175,0.0688896179,0.0358319283,0.0658397675,0.0366299152,0.0614306927
0.0363612175,0.0688896179,0.0358319283,0.0658397675,0.0366299152,0.0614306927,0.0355942249
0.0688896179,0.0358319283,0.0658397675,0.0366299152,0.0614306927,0.0355942249,0.0670342445
0.0358319283,0.0658397675,0.0366299152,0.0614306927,0.0355942249,0.0670342445,0.0361402035
0.0658397675,0.0366299152,0.0614306927,0.0355942249,0.0670342445,0.0361402035,0.0616269112
0.0366299152,0.0614306927,0.0355942249,0.0670342445,0.0361402035,0.0616269112,0.035661459
0.0614306927,0.0355942249,0.0670342445,0.0361402035,0.0616269112,0.035661459,0.0662410259
0.0355942249,0.0670342445,0.0361402035,0.0616269112,0.035661459,0.0662410259,0.0363628864
0.0670342445,0.0361402035,0.0616269112,0.035661459,0.0662410259,0.0363628864,0.061371088
0.0361402035,0.0616269112,0.035661459,0.0662410259,0.0363628864,0.061371088,0.0355014801
0.0616269112,0.035661459,0.0662410259,0.0363628864,0.061371088,0.0355014801,0.0623457432
0.035661459,0.0662410259,0.0363628864,0.061371088,0.0355014801,0.0623457432,0.0364387035
0.0662410259,0.0363628864,0.061371088,0.0355014801,0.0623457432,0.0364387035,0.0614130497
0.0363628864,0.061371088,0.0355014801,0.0623457432,0.0364387035,0.0614130497,0.0358932018
0.061371088,0.0355014801,0.0623457432,0.0364387035,0.0614130497,0.0358932018,0.0629804134
0.0355014801,0.0623457432,0.0364387035,0.0614130497,0.0358932018,0.0629804134,0.0365262032
0.0623457432,0.0364387035,0.0614130497,0.0358932018,0.0629804134,0.0365262032,0.0625638962
0.0364387035,0.0614130497,0.0358932018,0.0629804134,0.0365262032,0.0625638962,0.0356731415
0.0614130497,0.0358932018,0.0629804134,0.0365262032,0.0625638962,0.0356731415,0.0625958443
0.0358932018,0.0629804134,0.0365262032,0.0625638962,0.0356731415,0.0625958443,0.0363352299
0.0629804134,0.0365262032,0.0625638962,0.0356731415,0.0625958443,0.0363352299,0.0642695427
0.0365262032,0.0625638962,0.0356731415,0.0625958443,0.0363352299,0.0642695427,0.035390377
0.0625638962,0.0356731415,0.0625958443,0.0363352299,0.0642695427,0.035390377,0.0626401901
0.0356731415,0.0625958443,0.0363352299,0.0642695427,0.035390377,0.0626401901,0.0364320278
0.0625958443,0.0363352299,0.0642695427,0.035390377,0.0626401901,0.0364320278,0.0708661079
0.0363352299,0.0642695427,0.035390377,0.0626401901,0.0364320278,0.0708661079,0.0356624126
0.0642695427,0.035390377,0.0626401901,0.0364320278,0.0708661079,0.0356624126,0.0629174709
0.035390377,0.0626401901,0.0364320278,0.0708661079,0.0356624126,0.0629174709,0.0361070633
0.0626401901,0.0364320278,0.0708661079,0.0356624126,0.0629174709,0.0361070633,0.0613543987
0.0364320278,0.0708661079,0.0356624126,0.0629174709,0.0361070633,0.0613543987,0.0356712341
0.0708661079,0.0356624126,0.0629174709,0.0361070633,0.0613543987,0.0356712341,0.0629689693
0.0356624126,0.0629174709,0.0361070633,0.0613543987,0.0356712341,0.0629689693,0.036262989
0.0629174709,0.0361070633,0.0613543987,0.0356712341,0.0629689693,0.036262989,0.0687766075
0.0361070633,0.0613543987,0.0356712341,0.0629689693,0.036262989,0.0687766075,0.0357477665
0.0613543987,0.0356712341,0.0629689693,0.036262989,0.0687766075,0.0357477665,0.0628750324
0.0356712341,0.0629689693,0.036262989,0.0687766075,0.0357477665,0.0628750324,0.0363504887
0.0629689693,0.036262989,0.0687766075,0.0357477665,0.0628750324,0.0363504887,0.0708339214
0.036262989,0.0687766075,0.0357477665,0.0628750324,0.0363504887,0.0708339214,0.0355365276
0.0687766075,0.0357477665,0.0628750324,0.0363504887,0.0708339214,0.0355365276,0.062476635
0.0357477665,0.0628750324,0.0363504887,0.0708339214,0.0355365276,0.062476635,0.0361475945
0.0628750324,0.0363504887,0.0708339214,0.0355365276,0.062476635,0.0361475945,0.0713074207
